@relation 'trainwseap-weka.filters.unsupervised.attribute.Remove-R4-5,8,10,15'

@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute confidence numeric
@attribute joy numeric
@attribute isIronic {False,True}
@attribute sadness numeric
@attribute isSubjective {True,False}
@attribute isAgreement {True,False}
@attribute anger numeric
@attribute surprise numeric
@attribute fear numeric
@attribute class {Bot,Human}

@data
P,100,0.288535,False,0.289463,True,True,0.102495,0.207355,0.112152,Human
N,100,0.213857,False,0.333531,False,True,0.146644,0.195581,0.110387,Human
N+,100,0.122291,False,0.524662,True,True,0.199566,0.028372,0.125109,Human
P,100,0.201818,False,0.076005,False,True,0.078631,0.047581,0.595964,Human
N+,100,0.114565,False,0.610429,True,True,0.11812,0.095774,0.061111,Human
NONE,100,0.209308,False,0.163128,False,True,0.189893,0.215974,0.221697,Human
NONE,100,0.029002,False,0.478129,False,True,0.34521,0.007826,0.139834,Human
P,100,0.856712,False,0.039267,True,True,0.00886,0.060683,0.034478,Human
N,92,0.373115,False,0.258076,True,True,0.076328,0.156689,0.135792,Human
NONE,100,0.04524,False,0.470499,False,True,0.190067,0.01174,0.282454,Human
P+,100,0.298003,False,0.289716,False,True,0.115733,0.145106,0.151441,Human
N,100,0.049575,False,0.134066,False,True,0.626988,0.079977,0.109394,Human
N+,100,0.021937,False,0.24286,True,True,0.272845,0.003476,0.458882,Human
NONE,100,0.053185,False,0.442411,False,True,0.309337,0.014651,0.180415,Human
NEU,94,0.04659,False,0.608405,True,False,0.271395,0.013009,0.060601,Human
P,84,0.066506,True,0.545353,False,False,0.238208,0.04967,0.100264,Human
NONE,100,0.133656,False,0.178828,False,True,0.244624,0.256103,0.18679,Human
NONE,100,0.703625,False,0.03691,False,True,0.024281,0.138198,0.096987,Human
N,100,0.039308,False,0.538324,True,True,0.215848,0.049518,0.157001,Human
NONE,100,0.046961,False,0.400805,False,True,0.153074,0.007345,0.391815,Human
NONE,100,0.091703,False,0.512557,False,True,0.105521,0.041879,0.248339,Human
N+,100,0.36486,False,0.435691,False,True,0.039929,0.106013,0.053508,Human
N,100,0.100757,False,0.27307,True,True,0.370342,0.056234,0.199598,Human
N,100,0.11976,False,0.178771,True,True,0.410695,0.130547,0.160228,Human
N,100,0.145524,False,0.388564,True,True,0.120597,0.142878,0.202438,Human
N+,100,0.095411,False,0.47103,True,True,0.226575,0.017286,0.189697,Human
P,100,0.093444,False,0.529333,False,True,0.244228,0.080906,0.052089,Human
NONE,100,0.168163,False,0.158452,False,True,0.196987,0.210046,0.266352,Human
NONE,100,0.193948,False,0.215723,False,True,0.144838,0.042731,0.40276,Human
NONE,100,0.236667,False,0.20695,False,True,0.104497,0.283663,0.168222,Human
P,94,0.095176,False,0.429491,False,False,0.206463,0.010527,0.258343,Human
NONE,100,0.04114,False,0.492633,False,True,0.069412,0.023509,0.373306,Human
N,100,0.134016,False,0.316582,False,True,0.139353,0.18564,0.224409,Human
P,100,0.040904,False,0.452575,True,True,0.202226,0.008366,0.295928,Human
N+,92,0.036942,False,0.450558,True,True,0.320865,0.126614,0.065022,Human
N+,100,0.00364,False,0.157395,True,True,0.770673,0.034882,0.03341,Human
P,100,0.098903,False,0.491071,False,True,0.135415,0.024889,0.249721,Human
NONE,100,0.135673,False,0.283702,False,True,0.303188,0.049474,0.227963,Human
NONE,100,0.046742,False,0.291977,False,True,0.097533,0.004595,0.559153,Human
N,100,0.14422,False,0.279637,True,True,0.165468,0.257513,0.153162,Human
P,100,0.040351,False,0.461571,False,True,0.088115,0.015489,0.394474,Human
N,100,0.01094,False,0.26605,True,True,0.614415,0.069946,0.038648,Human
P,100,0.441031,False,0.025545,True,True,0.038795,0.457192,0.037436,Human
NONE,100,0.225014,False,0.178813,False,True,0.125068,0.271488,0.199617,Human
NONE,100,0.254117,False,0.440365,False,True,0.083788,0.130648,0.091081,Human
NONE,100,0.730107,False,0.076317,False,True,0.021736,0.0245,0.14734,Human
P,100,0.074371,False,0.199633,True,True,0.274099,0.303894,0.148003,Human
P,100,0.027162,False,0.632887,False,True,0.182341,0.016057,0.141553,Human
NONE,100,0.094785,False,0.057105,False,True,0.01665,0.798528,0.032933,Human
NONE,100,0.19589,False,0.151199,False,True,0.118861,0.364236,0.169815,Human
N+,100,0.046336,False,0.531128,False,True,0.153611,0.009936,0.258989,Human
P,100,0.680639,False,0.077346,False,True,0.025931,0.085756,0.130329,Human
N+,100,0.025404,False,0.750871,True,True,0.079044,0.036038,0.108642,Human
P,100,0.096265,False,0.356708,True,True,0.180414,0.350578,0.016034,Human
P,100,0.470475,False,0.159056,True,True,0.022495,0.255763,0.092212,Human
NONE,100,0.177355,False,0.161407,False,True,0.115884,0.37036,0.174994,Human
NONE,100,0.119219,False,0.380583,False,True,0.264275,0.170804,0.06512,Human
NONE,100,0.135813,False,0.062629,False,True,0.028178,0.697808,0.075571,Human
NONE,100,0.088475,False,0.419151,False,True,0.211958,0.012085,0.268331,Human
P,98,0.43219,False,0.148225,True,True,0.092384,0.210514,0.116686,Human
NONE,100,0.036809,False,0.605386,False,True,0.114091,0.094787,0.148927,Human
P,100,0.092945,False,0.527962,True,True,0.142958,0.018153,0.217982,Human
NONE,100,0.026623,False,0.571832,True,True,0.099578,0.045458,0.256509,Human
NONE,100,0.068997,False,0.440671,False,True,0.123993,0.021243,0.345096,Human
NEU,94,0.057498,False,0.617677,False,False,0.103195,0.053236,0.168394,Human
NONE,100,0.027673,False,0.582178,False,True,0.170314,0.010946,0.20889,Human
NONE,100,0.090799,False,0.285536,False,True,0.49755,0.083186,0.042929,Human
NEU,86,0.092258,False,0.255522,True,False,0.081781,0.517995,0.052444,Human
N+,100,0.725537,False,0.166194,False,True,0.041582,0.02351,0.043177,Human
P,100,0.582877,False,0.023369,True,True,0.005448,0.363636,0.02467,Human
N,100,0.258586,False,0.172799,True,True,0.123124,0.205091,0.240401,Human
P,100,0.606488,False,0.090199,True,True,0.018174,0.249762,0.035377,Human
NONE,100,0.422888,False,0.216806,False,True,0.102247,0.087784,0.170274,Human
N,100,0.072906,False,0.211777,False,True,0.635762,0.010523,0.069032,Human
P,100,0.020759,False,0.690217,False,True,0.18103,0.019935,0.088059,Human
NONE,100,0.116282,False,0.266806,False,True,0.126783,0.275762,0.214367,Human
NONE,100,0.800093,False,0.040466,False,True,0.01196,0.048223,0.099258,Human
P+,100,0.030682,False,0.528752,True,True,0.211829,0.128906,0.09983,Human
N,100,0.199703,False,0.24142,False,True,0.163073,0.018231,0.377573,Human
P,90,0.311744,True,0.371176,True,True,0.134173,0.096773,0.086134,Human
NONE,100,0.368116,False,0.31077,False,True,0.144474,0.040576,0.136064,Human
N,86,0.027343,False,0.485662,True,False,0.37177,0.067189,0.048036,Human
P+,100,0.709999,False,0.041431,True,True,0.006877,0.223441,0.018252,Human
N,100,0.080734,False,0.476744,False,True,0.132047,0.015549,0.294925,Human
P,94,0.139406,False,0.493189,True,False,0.099159,0.028964,0.239283,Human
NONE,100,0.202161,False,0.174075,False,True,0.159954,0.19788,0.265929,Human
NONE,100,0.201292,False,0.178931,False,True,0.181635,0.238471,0.199671,Human
P,100,0.243647,False,0.014263,True,True,0.006123,0.682221,0.053747,Human
N+,100,0.045635,False,0.594868,False,True,0.165784,0.017152,0.176561,Human
NONE,100,0.222543,False,0.183359,False,True,0.167785,0.211209,0.215104,Human
NONE,100,0.66306,False,0.174824,False,True,0.05298,0.03831,0.070826,Human
NONE,100,0.403647,False,0.19259,False,True,0.036315,0.191504,0.175944,Human
NONE,100,0.042449,False,0.478787,False,True,0.130723,0.009712,0.338329,Human
N,100,0.262171,False,0.324343,True,True,0.209831,0.054568,0.149086,Human
N,100,0.150203,False,0.476913,False,True,0.085067,0.077121,0.210695,Human
NONE,100,0.216891,False,0.05036,False,True,0.027043,0.659765,0.045941,Human
N,100,0.026545,False,0.533968,False,True,0.353968,0.006659,0.07886,Human
NONE,100,0.129493,False,0.214156,False,True,0.085687,0.302021,0.268643,Human
NONE,100,0.165452,False,0.34452,False,True,0.107768,0.01185,0.37041,Human
N,100,0.050091,False,0.655949,True,True,0.154421,0.078193,0.061347,Human
N,100,0.032254,False,0.42513,True,True,0.381474,0.046458,0.114684,Human
NONE,100,0.149309,False,0.457065,False,True,0.275933,0.043999,0.073693,Human
NONE,100,0.071125,False,0.437556,False,True,0.134597,0.014954,0.341768,Human
P+,92,0.058589,False,0.443651,False,True,0.157668,0.122068,0.218023,Human
NONE,100,0.293717,False,0.185933,False,True,0.092552,0.196943,0.230855,Human
P,100,0.059005,False,0.244614,False,True,0.604331,0.011574,0.080477,Human
N,100,0.03306,False,0.683982,True,True,0.120032,0.09241,0.070515,Human
NONE,100,0.051622,False,0.12011,True,True,0.032233,0.752117,0.043919,Human
NONE,100,0.033156,False,0.420331,False,True,0.241509,0.036215,0.26879,Human
NONE,100,0.084917,False,0.459867,False,True,0.217504,0.143421,0.094291,Human
NONE,100,0.045915,False,0.084717,False,True,0.082938,0.579924,0.206507,Human
NONE,100,0.041206,False,0.414549,False,True,0.152008,0.008661,0.383576,Human
NONE,100,0.13561,False,0.32436,False,True,0.125218,0.296242,0.11857,Human
P,100,0.098689,False,0.542691,False,True,0.178549,0.053642,0.12643,Human
NONE,100,0.203477,False,0.150668,False,True,0.117887,0.225914,0.302054,Human
N+,100,0.181368,False,0.289702,False,True,0.123697,0.12148,0.283753,Human
P,100,0.166152,False,0.050706,True,True,0.03743,0.660358,0.085353,Human
NONE,100,0.200005,False,0.15933,False,True,0.200485,0.205523,0.234657,Human
P+,100,0.589578,False,0.160396,True,True,0.063538,0.071773,0.114714,Human
N,100,0.088024,False,0.384075,True,True,0.246887,0.146293,0.13472,Human
P+,92,0.025993,False,0.382138,False,True,0.501904,0.048322,0.041644,Human
N,92,0.003539,False,0.649676,True,True,0.281665,0.023641,0.041478,Human
N,94,0.06092,False,0.281896,True,False,0.552224,0.021182,0.083777,Human
NONE,100,0.331506,False,0.158818,False,True,0.233092,0.027417,0.249167,Human
NONE,100,0.055474,False,0.206154,True,True,0.134964,0.100867,0.502541,Human
P,100,0.226912,False,0.33972,False,True,0.290094,0.07206,0.071213,Human
P,92,0.049582,False,0.619202,True,False,0.212038,0.039332,0.079846,Human
NONE,100,0.180963,False,0.169113,False,True,0.114075,0.286229,0.24962,Human
NONE,100,0.067,False,0.586698,False,True,0.09263,0.004881,0.248791,Human
NONE,100,0.045524,False,0.450975,False,True,0.148454,0.035209,0.319838,Human
N+,92,0.13299,False,0.22943,False,True,0.196626,0.213438,0.227517,Human
NONE,100,0.30147,False,0.189947,False,True,0.031542,0.368258,0.108783,Human
NONE,100,0.209383,False,0.146395,False,True,0.148705,0.280818,0.214699,Human
NONE,100,0.027201,False,0.332086,False,True,0.252452,0.004501,0.38376,Human
NEU,83,0.017373,False,0.892168,True,False,0.0324,0.00598,0.052079,Human
P,100,0.373704,False,0.02155,True,True,0.010127,0.519595,0.075024,Human
NEU,94,0.626422,False,0.079389,True,False,0.013568,0.224932,0.055689,Human
P,100,0.645591,False,0.050219,True,True,0.043499,0.105222,0.155469,Human
NONE,100,0.194083,False,0.169851,False,True,0.138796,0.276908,0.220362,Human
P,100,0.22438,False,0.172469,False,True,0.221989,0.05502,0.326142,Human
NONE,100,0.447529,False,0.108638,False,True,0.068265,0.075184,0.300384,Human
P+,98,0.062115,False,0.358556,False,True,0.170064,0.005572,0.403693,Human
NONE,100,0.043583,False,0.213048,False,True,0.123476,0.524571,0.095322,Human
P,100,0.077467,False,0.643738,False,True,0.131676,0.071325,0.075794,Human
P,100,0.214836,False,0.197732,False,True,0.18738,0.20355,0.196502,Human
N,94,0.005857,False,0.28609,True,False,0.665669,0.02116,0.021223,Human
NONE,100,0.475386,False,0.183222,False,True,0.090795,0.083137,0.16746,Human
NEU,94,0.090842,False,0.142383,True,False,0.356996,0.036242,0.373537,Human
NONE,100,0.039729,False,0.20591,False,True,0.434208,0.071764,0.248389,Human
NEU,94,0.181705,False,0.154276,False,False,0.086057,0.033188,0.544775,Human
NONE,100,0.397367,False,0.209479,False,True,0.050929,0.039575,0.302651,Human
NONE,100,0.195999,False,0.140656,False,True,0.12926,0.338898,0.195186,Human
P,100,0.562725,False,0.069409,True,True,0.046288,0.241268,0.080311,Human
N,94,0.411782,False,0.272382,False,False,0.192243,0.027913,0.095681,Human
NONE,100,0.153981,False,0.328624,False,True,0.157934,0.050749,0.308711,Human
NONE,100,0.128235,False,0.304465,False,True,0.142364,0.006189,0.418748,Human
P+,100,0.545419,False,0.070361,False,True,0.040542,0.270896,0.072782,Human
NONE,100,0.02725,False,0.320156,False,True,0.547702,0.03992,0.064972,Human
NONE,100,0.098795,False,0.161561,False,True,0.156429,0.011294,0.571921,Human
NONE,100,0.078674,False,0.459452,False,True,0.135481,0.017064,0.309329,Human
NONE,100,0.089576,False,0.103178,False,True,0.162149,0.02236,0.622736,Human
NONE,100,0.178546,False,0.1648,False,True,0.140166,0.237179,0.279309,Human
NONE,100,0.058828,False,0.590095,False,True,0.141973,0.004998,0.204107,Human
P,100,0.155221,False,0.07664,True,True,0.043871,0.025737,0.698531,Human
NONE,100,0.279597,False,0.266262,False,True,0.078272,0.221894,0.153974,Human
P,92,0.102767,False,0.311227,False,True,0.348465,0.068837,0.168705,Human
P,100,0.271304,False,0.211418,False,True,0.117765,0.245109,0.154405,Human
P,100,0.404224,False,0.18742,False,True,0.042622,0.259512,0.106222,Human
NONE,100,0.199446,False,0.168341,False,True,0.177027,0.212283,0.242904,Human
N,100,0.099465,False,0.538077,True,True,0.100956,0.121587,0.139915,Human
N+,100,0.060019,False,0.24183,True,True,0.440448,0.103986,0.153718,Human
P+,100,0.247515,False,0.10204,False,True,0.076647,0.169205,0.404593,Human
N+,100,0.018955,False,0.297372,True,True,0.546617,0.017605,0.11945,Human
NONE,100,0.287189,False,0.096637,False,True,0.091458,0.310846,0.21387,Human
N,100,0.066522,False,0.530529,True,True,0.234205,0.008703,0.160042,Human
NONE,100,0.11884,False,0.459054,False,True,0.244759,0.046117,0.13123,Human
NONE,100,0.187381,False,0.179931,False,True,0.103939,0.279595,0.249153,Human
N,100,0.0166,False,0.654164,True,True,0.269906,0.024844,0.034486,Human
NONE,100,0.737602,False,0.043271,False,True,0.025636,0.058769,0.134721,Human
NONE,100,0.062542,False,0.543992,False,True,0.187418,0.012711,0.193337,Human
N+,100,0.058224,False,0.459438,True,True,0.22586,0.007444,0.249034,Human
NONE,100,0.065407,False,0.13851,False,True,0.049652,0.675967,0.070465,Human
P,100,0.077854,False,0.589366,False,True,0.164034,0.018577,0.15017,Human
NONE,100,0.183686,False,0.352103,False,True,0.249078,0.020475,0.194657,Human
P,100,0.080623,False,0.301135,False,True,0.322275,0.233533,0.062434,Human
P+,98,0.105874,False,0.405706,True,True,0.168542,0.031085,0.288794,Human
P+,100,0.248682,False,0.159437,True,True,0.179929,0.216717,0.195236,Human
NONE,100,0.042036,False,0.222745,False,True,0.07875,0.398309,0.25816,Human
P+,100,0.688139,False,0.129066,True,True,0.072357,0.063873,0.046565,Human
NEU,94,0.32386,False,0.042724,False,False,0.015163,0.374913,0.243339,Human
NONE,100,0.036698,False,0.119028,False,True,0.178026,0.082475,0.583773,Human
P,100,0.268858,False,0.208151,True,True,0.062659,0.299871,0.160461,Human
N,100,0.076392,False,0.233256,True,True,0.607287,0.009003,0.074064,Human
P+,100,0.094419,False,0.578031,True,True,0.107184,0.019444,0.200922,Human
NONE,100,0.2028,False,0.154974,False,True,0.144356,0.26394,0.23393,Human
N,100,0.010198,False,0.46528,False,True,0.392939,0.002766,0.128817,Human
P,100,0.547465,False,0.082948,False,True,0.02908,0.142068,0.198438,Human
N,92,0.217273,False,0.43173,False,True,0.060685,0.237803,0.052508,Human
NONE,100,0.047688,False,0.486252,False,True,0.108283,0.010655,0.347122,Human
P,100,0.202972,False,0.503886,False,True,0.070045,0.048151,0.174945,Human
NONE,100,0.343254,False,0.172147,False,True,0.091358,0.250752,0.142489,Human
N+,100,0.115412,False,0.351158,False,True,0.219033,0.154726,0.159672,Human
N,100,0.040428,False,0.348238,False,True,0.430242,0.071843,0.109249,Human
NONE,100,0.239344,False,0.158482,False,True,0.171871,0.229523,0.20078,Human
NONE,100,0.091335,False,0.455657,False,True,0.108334,0.013119,0.331556,Human
P,100,0.049029,False,0.507437,True,True,0.133353,0.226503,0.083678,Human
N,100,0.080845,False,0.446099,False,True,0.161935,0.239945,0.071176,Human
N,92,0.204118,False,0.269777,False,True,0.207959,0.049121,0.269026,Human
P+,100,0.046189,False,0.593775,False,True,0.155862,0.005497,0.198678,Human
P,100,0.511852,False,0.10635,True,True,0.031323,0.311158,0.039317,Human
N+,100,0.136625,False,0.213468,False,True,0.039925,0.512244,0.097739,Human
NONE,100,0.20906,False,0.233731,False,True,0.069997,0.355662,0.13155,Human
N+,92,0.027276,False,0.073219,False,True,0.035272,0.238215,0.626019,Human
NONE,100,0.199446,False,0.168341,False,True,0.177027,0.212283,0.242904,Human
P,100,0.149713,False,0.491562,True,True,0.107226,0.115926,0.135573,Human
P,100,0.062757,False,0.376988,True,True,0.288043,0.183307,0.088905,Human
P+,100,0.186754,False,0.216035,True,True,0.202804,0.334583,0.059824,Human
N,94,0.201036,False,0.128752,True,False,0.134947,0.374855,0.160409,Human
P,100,0.051529,False,0.494481,False,True,0.174127,0.009505,0.270358,Human
P,86,0.66692,False,0.163004,True,False,0.034525,0.016704,0.118847,Human
NONE,100,0.052808,False,0.440416,False,True,0.359787,0.011631,0.135358,Human
NONE,100,0.213121,False,0.458438,False,True,0.088844,0.03901,0.200586,Human
NONE,100,0.047686,False,0.600531,False,True,0.103771,0.018095,0.229917,Human
P,100,0.154022,False,0.285122,False,True,0.442442,0.012571,0.105843,Human
NONE,100,0.091503,False,0.40385,False,True,0.241543,0.091079,0.172025,Human
P+,100,0.183791,False,0.252412,True,True,0.043104,0.415664,0.105029,Human
NONE,100,0.066249,False,0.104278,False,True,0.070356,0.069022,0.690095,Human
N,100,0.030351,False,0.441148,False,True,0.281259,0.021588,0.225653,Human
NONE,100,0.016967,False,0.1566,False,True,0.765103,0.024342,0.036988,Human
NONE,100,0.03943,False,0.437131,False,True,0.219122,0.005292,0.299024,Human
P,92,0.022134,False,0.238861,True,True,0.661182,0.018125,0.059698,Human
N,100,0.106687,False,0.439641,True,True,0.114309,0.103962,0.235401,Human
NONE,100,0.119868,False,0.480227,False,True,0.216522,0.090848,0.092534,Human
NONE,100,0.081729,False,0.523632,True,True,0.159379,0.029957,0.205303,Human
P,100,0.037304,False,0.448075,True,True,0.181279,0.128933,0.204408,Human
N+,100,0.096935,False,0.12079,True,True,0.659524,0.045953,0.076798,Human
NONE,100,0.3062,False,0.120652,False,True,0.057836,0.242024,0.273289,Human
NONE,100,0.121887,False,0.245519,False,True,0.140227,0.425867,0.0665,Human
NONE,100,0.28792,False,0.121855,False,True,0.078886,0.366409,0.14493,Human
NONE,100,0.245124,False,0.242265,False,True,0.136761,0.200732,0.175118,Human
NONE,100,0.052952,False,0.438808,False,True,0.410851,0.011505,0.085884,Human
NONE,100,0.202271,False,0.160671,False,True,0.075115,0.426841,0.135102,Human
N,100,0.092884,False,0.439506,False,True,0.231426,0.030593,0.205592,Human
P,100,0.146597,False,0.312478,False,True,0.303401,0.098171,0.139353,Human
P,100,0.109097,False,0.594146,False,True,0.048733,0.021958,0.226066,Human
P,100,0.229084,False,0.298106,True,True,0.138898,0.242781,0.091131,Human
NONE,100,0.115137,False,0.182235,False,True,0.543803,0.031245,0.127579,Human
P,100,0.261827,False,0.154744,False,True,0.10739,0.332862,0.143177,Human
N+,100,0.058285,False,0.221925,False,True,0.118422,0.044148,0.55722,Human
NONE,100,0.283125,False,0.360269,False,True,0.075238,0.149257,0.132111,Human
