@relation 'trainwsae-weka.filters.unsupervised.attribute.Remove-R1-3,5,8-9'

@attribute sadness numeric
@attribute class {Bot,Human}
@attribute fear numeric
@attribute anger numeric
@attribute surprise numeric
@attribute joy numeric

@data
0.117082,Bot,0.081114,0.736704,0.006183,0.058917
0.169992,Bot,0.222189,0.122427,0.217928,0.267464
0.206689,Bot,0.269116,0.05887,0.212509,0.252816
0.301798,Bot,0.091308,0.490164,0.109118,0.007611
0.418873,Bot,0.204946,0.133635,0.062764,0.179783
0.136017,Bot,0.435717,0.24335,0.036125,0.148791
0.144246,Bot,0.229115,0.135038,0.313738,0.177863
0.681467,Bot,0.067001,0.145737,0.016088,0.089707
0.258778,Bot,0.313093,0.350848,0.010467,0.066814
0.481994,Bot,0.039101,0.097161,0.362421,0.019322
0.111016,Bot,0.151501,0.099362,0.372321,0.2658
0.154217,Bot,0.195347,0.170082,0.298054,0.182301
0.445462,Bot,0.076911,0.422778,0.035849,0.019
0.144006,Bot,0.152595,0.171302,0.322785,0.209312
0.056445,Bot,0.050662,0.028963,0.025537,0.838393
0.549293,Bot,0.07605,0.275681,0.065978,0.032999
0.271745,Bot,0.081384,0.293095,0.219063,0.134712
0.341755,Bot,0.297082,0.235324,0.034567,0.091272
0.425507,Bot,0.101851,0.384687,0.041089,0.046866
0.330654,Bot,0.083599,0.066693,0.056682,0.462372
0.15968,Bot,0.239278,0.175397,0.220682,0.204964
0.319247,Bot,0.082241,0.094541,0.237692,0.26628
0.152985,Bot,0.170708,0.078899,0.288638,0.308769
0.284812,Bot,0.231292,0.15803,0.292052,0.033814
0.373383,Bot,0.060703,0.48336,0.022886,0.059667
0.108302,Bot,0.140834,0.473379,0.047527,0.229957
0.094089,Bot,0.144824,0.073504,0.487558,0.200026
0.231743,Bot,0.100113,0.09233,0.368429,0.207385
0.235411,Bot,0.208379,0.216351,0.116213,0.223647
0.138213,Bot,0.448333,0.101849,0.077519,0.234086
0.145917,Bot,0.077297,0.075287,0.22901,0.472489
0.10257,Bot,0.125213,0.081887,0.155439,0.534892
0.218119,Bot,0.058196,0.050227,0.642696,0.030762
0.1142,Bot,0.178742,0.153866,0.296181,0.257011
0.12415,Bot,0.392601,0.289141,0.068172,0.125936
0.326175,Bot,0.153559,0.26382,0.060031,0.196414
0.139442,Bot,0.238013,0.113795,0.321042,0.187707
0.569158,Bot,0.217893,0.154543,0.018755,0.03965
0.138983,Bot,0.200422,0.139366,0.352742,0.168488
0.053697,Bot,0.63291,0.03795,0.025859,0.249584
0.146411,Bot,0.200368,0.465165,0.163189,0.024866
0.427556,Bot,0.078502,0.191677,0.171767,0.130498
0.644527,Bot,0.054076,0.09987,0.185275,0.016251
0.513104,Bot,0.199032,0.077062,0.132266,0.078536
0.305791,Bot,0.079828,0.383437,0.057228,0.173717
0.46268,Bot,0.206592,0.234681,0.041945,0.054102
0.317524,Bot,0.193122,0.096606,0.152309,0.24044
0.116408,Bot,0.248793,0.061323,0.303426,0.27005
0.259928,Bot,0.061759,0.090284,0.082076,0.505953
0.26315,Bot,0.172939,0.274908,0.135439,0.153564
0.180558,Bot,0.131602,0.183271,0.374256,0.130313
0.212359,Bot,0.141093,0.10574,0.120006,0.420803
0.752876,Bot,0.151158,0.065539,0.014392,0.016034
0.47112,Bot,0.280589,0.135068,0.015471,0.097752
0.343532,Bot,0.229418,0.17779,0.177488,0.071772
0.141542,Bot,0.186146,0.125297,0.332317,0.214697
0.578399,Bot,0.046232,0.237534,0.07907,0.058766
0.087576,Bot,0.657988,0.08054,0.126815,0.047082
0.146779,Bot,0.1309,0.140855,0.1123,0.469165
0.31678,Bot,0.09511,0.323912,0.20093,0.063268
0.064821,Bot,0.071505,0.047639,0.610489,0.205547
0.052288,Bot,0.112171,0.012698,0.189554,0.633289
0.274046,Bot,0.103381,0.475271,0.095768,0.051535
0.174273,Bot,0.363911,0.072381,0.300629,0.088806
0.120806,Bot,0.54781,0.08933,0.045802,0.19625
0.277139,Bot,0.199638,0.161909,0.033897,0.327417
0.240599,Bot,0.083338,0.104846,0.160977,0.41024
0.163056,Bot,0.227693,0.495335,0.072332,0.041584
0.038513,Bot,0.083769,0.020403,0.243665,0.613651
0.654833,Bot,0.110157,0.180795,0.030249,0.023967
0.6518,Bot,0.044533,0.170186,0.084954,0.048528
0.112487,Bot,0.187142,0.132663,0.341542,0.226167
0.561608,Bot,0.093147,0.163968,0.087891,0.093386
0.124191,Bot,0.465682,0.250379,0.024667,0.13508
0.177139,Bot,0.061353,0.055403,0.385424,0.320681
0.47112,Bot,0.280589,0.135068,0.015471,0.097752
0.365252,Bot,0.290008,0.072677,0.089496,0.182567
0.311188,Bot,0.114357,0.470816,0.084978,0.018661
0.836138,Bot,0.031318,0.087071,0.029221,0.016251
0.231866,Bot,0.179438,0.248226,0.180383,0.160086
0.568468,Bot,0.321883,0.066759,0.005043,0.037846
0.208077,Bot,0.198738,0.09705,0.097213,0.398921
0.144006,Bot,0.152595,0.171302,0.322785,0.209312
0.190756,Bot,0.145303,0.115825,0.397196,0.15092
0.256685,Bot,0.143849,0.144404,0.111967,0.343096
0.348786,Bot,0.291792,0.160391,0.011899,0.187132
0.480212,Bot,0.106095,0.329314,0.017715,0.066664
0.270056,Bot,0.339015,0.272941,0.020609,0.097377
0.225318,Bot,0.095876,0.627403,0.015717,0.035686
0.165563,Bot,0.077838,0.750012,0.001167,0.00542
0.413855,Bot,0.398629,0.086817,0.006568,0.094132
0.108698,Bot,0.642129,0.08814,0.116352,0.044681
0.342982,Bot,0.075106,0.078828,0.348514,0.15457
0.342666,Bot,0.046117,0.545326,0.034116,0.031774
0.101943,Bot,0.518405,0.156143,0.030308,0.1932
0.310457,Bot,0.358319,0.185665,0.090538,0.055021
0.475301,Human,0.165967,0.213912,0.120301,0.02452
0.097739,Human,0.062779,0.061514,0.355778,0.422191
0.202305,Human,0.692261,0.077292,0.004712,0.02343
0.160588,Human,0.1757,0.078595,0.06216,0.522957
0.17521,Human,0.271423,0.171034,0.194537,0.187796
0.405509,Human,0.398124,0.063873,0.017194,0.115298
0.62844,Human,0.157957,0.159627,0.01306,0.040915
0.168341,Human,0.242904,0.177027,0.212283,0.199446
0.343659,Human,0.058105,0.478011,0.049014,0.07121
0.212099,Human,0.220438,0.352835,0.0242,0.190428
0.239167,Human,0.189068,0.217398,0.144253,0.210115
0.534699,Human,0.293842,0.083927,0.008897,0.078635
0.383185,Human,0.238509,0.294524,0.0243,0.059482
0.511961,Human,0.144037,0.169326,0.047679,0.126997
0.109273,Human,0.34363,0.112797,0.064568,0.369732
0.118625,Human,0.127681,0.036793,0.241833,0.475068
0.635255,Human,0.135609,0.165077,0.01582,0.04824
0.316946,Human,0.141039,0.528466,0.002518,0.011031
0.608019,Human,0.202211,0.101899,0.011053,0.076819
0.208147,Human,0.182271,0.531053,0.035187,0.043343
0.423223,Human,0.267449,0.271277,0.001812,0.03624
0.641713,Human,0.126901,0.171342,0.030779,0.029266
0.273497,Human,0.14958,0.143155,0.305848,0.127919
0.418757,Human,0.259165,0.22378,0.008521,0.089776
0.372074,Human,0.302052,0.176618,0.032753,0.116503
0.559209,Human,0.188422,0.138196,0.052399,0.061774
0.6524,Human,0.026996,0.198584,0.092675,0.029345
0.441136,Human,0.37251,0.131064,0.007707,0.047583
0.281075,Human,0.585798,0.096908,0.015621,0.020598
0.348207,Human,0.108708,0.22808,0.223463,0.091543
0.361943,Human,0.117481,0.140287,0.157192,0.223097
0.21423,Human,0.428599,0.271237,0.009378,0.076556
0.357551,Human,0.160987,0.179362,0.040902,0.261198
0.163273,Human,0.228191,0.190997,0.210881,0.206658
0.522882,Human,0.307892,0.088528,0.006699,0.074
0.289555,Human,0.069107,0.110177,0.36337,0.167792
0.315472,Human,0.110495,0.295458,0.101207,0.177367
0.160883,Human,0.169479,0.08048,0.295776,0.293383
0.136536,Human,0.182248,0.123214,0.327559,0.230444
0.320338,Human,0.21204,0.305902,0.071265,0.090454
0.129914,Human,0.03508,0.736704,0.074959,0.023343
0.150383,Human,0.135918,0.047068,0.311953,0.354678
0.239791,Human,0.067568,0.04417,0.09701,0.551461
0.569419,Human,0.191567,0.155095,0.006446,0.077473
0.127431,Human,0.357856,0.252703,0.229074,0.032935
0.21295,Human,0.181337,0.045758,0.202973,0.356982
0.420459,Human,0.401409,0.066945,0.01862,0.092568
0.122987,Human,0.231191,0.109754,0.467789,0.068279
0.415159,Human,0.054776,0.492863,0.020472,0.01673
0.327067,Human,0.262087,0.075673,0.12264,0.212533
0.036607,Human,0.177112,0.012321,0.154829,0.619131
0.21657,Human,0.02553,0.071089,0.611859,0.074952
0.585455,Human,0.198813,0.073418,0.048775,0.093538
0.100767,Human,0.05814,0.028845,0.027435,0.784813
0.254015,Human,0.092707,0.310228,0.04986,0.293189
0.453821,Human,0.292649,0.102997,0.018795,0.131739
0.516795,Human,0.230843,0.150773,0.01233,0.089259
0.16917,Human,0.190936,0.104587,0.475872,0.059435
0.443947,Human,0.083642,0.069593,0.350721,0.052096
0.128682,Human,0.05189,0.026471,0.013931,0.779026
0.615936,Human,0.113683,0.252725,0.007541,0.010116
0.110149,Human,0.07844,0.118561,0.230754,0.462095
0.47652,Human,0.258832,0.085655,0.024966,0.154028
0.145688,Human,0.111085,0.102087,0.56551,0.07563
0.441773,Human,0.109349,0.075414,0.281325,0.09214
0.53738,Human,0.14195,0.111922,0.152185,0.056563
0.004958,Human,0.016127,0.001846,0.017125,0.959944
0.15332,Human,0.036983,0.70814,0.072324,0.029233
0.40597,Human,0.400063,0.122817,0.009673,0.061478
0.298459,Human,0.161177,0.509676,0.010151,0.020539
0.255817,Human,0.139253,0.118181,0.365308,0.121441
0.170894,Human,0.214128,0.196936,0.224829,0.193213
0.118922,Human,0.166825,0.06418,0.592329,0.057744
0.243458,Human,0.158045,0.343937,0.107698,0.146862
0.162654,Human,0.256915,0.114263,0.21837,0.247798
0.517634,Human,0.251799,0.181085,0.008496,0.040986
0.158429,Human,0.088021,0.038802,0.1778,0.536949
0.104831,Human,0.05077,0.762684,0.020675,0.061041
0.192511,Human,0.175401,0.155017,0.32468,0.152391
0.19161,Human,0.02116,0.778385,0.005333,0.003511
0.365676,Human,0.118482,0.25713,0.123776,0.134936
0.376655,Human,0.175799,0.349573,0.029906,0.068066
0.657707,Human,0.070429,0.102614,0.122158,0.047091
0.187899,Human,0.258626,0.261407,0.104981,0.187086
0.509052,Human,0.243793,0.120221,0.00668,0.120255
0.318581,Human,0.12285,0.097105,0.134467,0.326997
0.007425,Human,0.065441,0.003253,0.138285,0.785595
0.553505,Human,0.163306,0.18456,0.007601,0.091028
0.371173,Human,0.519881,0.081622,0.005718,0.021606
0.207774,Human,0.143295,0.100075,0.257174,0.291681
0.373253,Human,0.266347,0.077939,0.064552,0.21791
0.505508,Human,0.292806,0.148749,0.013516,0.039421
0.387335,Human,0.331678,0.228381,0.005539,0.047066
0.306885,Human,0.098373,0.522286,0.023174,0.049283
0.429602,Human,0.172251,0.222748,0.041126,0.134273
0.539029,Human,0.044029,0.08727,0.274192,0.05548
0.368025,Human,0.125722,0.179393,0.206895,0.119964
0.322283,Human,0.271055,0.116809,0.102037,0.187816
0.105716,Human,0.02931,0.026348,0.1879,0.650726
0.242824,Human,0.207221,0.082654,0.043706,0.423594
0.255743,Human,0.059894,0.109546,0.524416,0.0504
0.166505,Human,0.103452,0.165338,0.551857,0.012849
0.204333,Human,0.197559,0.397699,0.047583,0.152826
0.489416,Human,0.083288,0.09611,0.273541,0.057646
0.375842,Human,0.096702,0.182743,0.246577,0.098136
0.745878,Human,0.098282,0.120328,0.004001,0.03151
0.377153,Human,0.098179,0.158499,0.289415,0.076754
0.582976,Human,0.282455,0.073291,0.007973,0.053305
0.370424,Human,0.396524,0.16292,0.009149,0.060983
0.341839,Human,0.255796,0.06859,0.071932,0.261844
0.667969,Human,0.055648,0.03616,0.109833,0.13039
0.15968,Human,0.239278,0.175397,0.220682,0.204964
0.150344,Human,0.336574,0.086403,0.366199,0.06048
0.1648,Human,0.279309,0.140166,0.237179,0.178546
0.180166,Human,0.194015,0.275609,0.212023,0.138187
0.121423,Human,0.066327,0.050073,0.413406,0.348771
0.228922,Human,0.600831,0.142668,0.003127,0.024452
0.202045,Human,0.161277,0.13928,0.32526,0.172138
0.6323,Human,0.229673,0.094457,0.017928,0.025643
0.336307,Human,0.05546,0.361802,0.08141,0.165022
0.212119,Human,0.114747,0.556865,0.077072,0.039197
0.72039,Human,0.12957,0.129574,0.005565,0.0149
0.571061,Human,0.203155,0.147532,0.012115,0.066136
0.460501,Human,0.102889,0.346968,0.047874,0.041768
0.264361,Human,0.165447,0.185662,0.249023,0.135506
0.137909,Human,0.14671,0.141194,0.348787,0.225399
0.401827,Human,0.355786,0.165824,0.017763,0.0588
0.607533,Human,0.113953,0.093948,0.068741,0.115826
0.277211,Human,0.034881,0.059878,0.564118,0.063912
0.284616,Human,0.084813,0.080924,0.132681,0.416966
0.241218,Human,0.213162,0.417454,0.014203,0.113964
0.125996,Human,0.061907,0.02849,0.733219,0.050389
0.239621,Human,0.183308,0.160304,0.192905,0.223861
0.590249,Human,0.238727,0.125021,0.01474,0.031264
0.284948,Human,0.255513,0.341966,0.072619,0.044954
0.281813,Human,0.125984,0.068518,0.419685,0.103999
0.330749,Human,0.130206,0.119964,0.19068,0.2284
0.168158,Human,0.182893,0.031146,0.020517,0.597286
0.231445,Human,0.10973,0.080422,0.182817,0.395586
0.240025,Human,0.220325,0.103613,0.03977,0.396267
0.273248,Human,0.202386,0.134825,0.095557,0.293984
0.203578,Human,0.027224,0.039695,0.564901,0.164603
0.116406,Human,0.24665,0.586123,0.018183,0.032637
0.137091,Human,0.223487,0.21303,0.150317,0.276074
0.380584,Human,0.42786,0.118982,0.008918,0.063657
0.292123,Human,0.03512,0.644996,0.018202,0.009559
0.232057,Human,0.154006,0.085959,0.290567,0.237412
0.074581,Human,0.017347,0.03288,0.687911,0.187281
0.490709,Human,0.193975,0.191808,0.015068,0.108439
0.207949,Human,0.186758,0.07532,0.335621,0.194353
0.30861,Human,0.160714,0.165551,0.006975,0.358149
0.817604,Human,0.093309,0.055041,0.016765,0.017282
0.167588,Human,0.171478,0.145337,0.362558,0.153039
0.346082,Human,0.186755,0.355216,0.047135,0.064812
0.145005,Human,0.177857,0.152233,0.339784,0.185121
0.429533,Human,0.38699,0.122462,0.011301,0.049714
0.233497,Human,0.114025,0.19705,0.350543,0.104885
0.570677,Human,0.227224,0.119117,0.029087,0.053894
0.146766,Human,0.455627,0.253197,0.052941,0.091469
0.607523,Human,0.155747,0.137196,0.032016,0.067518
0.117208,Human,0.161855,0.605655,0.023882,0.0914
0.186343,Human,0.228648,0.118402,0.269723,0.196884
0.657227,Human,0.06702,0.230788,0.031263,0.013702
0.372212,Human,0.374255,0.082512,0.04434,0.126681
0.333199,Human,0.131545,0.110157,0.279439,0.14566
0.810574,Human,0.092168,0.05964,0.02377,0.013848
0.063768,Human,0.041771,0.028423,0.728928,0.13711
0.142649,Human,0.221143,0.120834,0.318186,0.197188
0.418474,Human,0.139064,0.097066,0.210243,0.135153
0.097537,Human,0.171623,0.078937,0.165549,0.486354
0.177318,Human,0.15246,0.055426,0.251297,0.363498
0.241432,Human,0.273988,0.094823,0.128176,0.261581
0.285706,Human,0.086301,0.078679,0.07185,0.477464
0.352581,Human,0.465228,0.142115,0.00642,0.033655
0.400477,Human,0.05465,0.517386,0.014616,0.01287
0.544556,Human,0.262814,0.164882,0.005279,0.02247
0.242002,Human,0.076768,0.098418,0.517674,0.065138
0.199175,Human,0.152875,0.435348,0.14263,0.069972
0.422398,Human,0.275812,0.130828,0.011044,0.159918
0.208573,Human,0.170835,0.11219,0.338087,0.170315
0.2935,Human,0.229475,0.457429,0.007635,0.011961
0.595204,Human,0.131536,0.127063,0.113911,0.032286
0.512636,Human,0.267244,0.111801,0.013178,0.09514
0.379697,Human,0.360765,0.175213,0.014205,0.07012
0.49288,Human,0.371884,0.06827,0.007386,0.059581
0.246715,Human,0.165364,0.141002,0.144086,0.302834
0.75097,Human,0.06243,0.158932,0.011611,0.016058
0.178714,Human,0.152742,0.239108,0.376124,0.053311
0.035437,Human,0.010894,0.007815,0.688975,0.256879
0.150591,Human,0.359305,0.172154,0.258004,0.059947
0.328084,Human,0.156418,0.194334,0.056722,0.264442
0.449449,Human,0.3802,0.096319,0.03429,0.039743
0.35503,Human,0.201381,0.214125,0.158522,0.070943
0.184631,Human,0.321858,0.258614,0.065756,0.169142
0.15968,Human,0.239278,0.175397,0.220682,0.204964
0.125473,Human,0.413017,0.149938,0.053998,0.257574
0.15933,Human,0.234657,0.200485,0.205523,0.200005
0.182752,Human,0.475388,0.139197,0.067345,0.135318
0.314324,Human,0.313526,0.136455,0.0158,0.219895
0.507744,Human,0.16542,0.07269,0.200346,0.053799
0.119312,Human,0.593409,0.044807,0.065518,0.176954
0.052604,Human,0.078046,0.024851,0.385149,0.45935
0.251978,Human,0.291614,0.267935,0.154443,0.03403
0.470199,Human,0.210236,0.282535,0.003969,0.033062
0.091052,Human,0.519569,0.037256,0.306036,0.046086
0.217996,Human,0.118211,0.088663,0.114351,0.460779
0.137841,Human,0.153052,0.036566,0.14194,0.530601
0.519638,Human,0.074955,0.259846,0.043759,0.101801
0.355181,Human,0.232233,0.147805,0.192526,0.072255
0.382559,Human,0.188805,0.344958,0.056443,0.027234
0.132645,Human,0.217606,0.028807,0.065502,0.555439
0.374899,Human,0.101108,0.071404,0.379249,0.07334
0.58831,Human,0.075759,0.090136,0.155523,0.090273
0.159452,Human,0.141981,0.07519,0.332967,0.29041
0.577759,Human,0.215424,0.171119,0.004299,0.031399
0.117848,Human,0.06792,0.083175,0.222028,0.50903
0.353355,Human,0.430672,0.108465,0.009347,0.098162
0.535744,Human,0.318706,0.079535,0.004875,0.06114
0.394607,Human,0.344202,0.129639,0.003341,0.12821
0.409852,Human,0.397785,0.167233,0.003209,0.02192
0.178813,Human,0.199617,0.125068,0.271488,0.225014
0.058017,Human,0.096032,0.032106,0.141208,0.672637
0.085906,Human,0.738965,0.129618,0.008569,0.036941
0.496483,Human,0.145381,0.094609,0.188145,0.075382
0.610978,Human,0.085746,0.206695,0.008647,0.087934
0.254378,Human,0.170891,0.072714,0.051548,0.450469
0.171077,Human,0.11575,0.044249,0.436687,0.232238
0.507455,Human,0.329579,0.1217,0.005982,0.035283
0.017307,Human,0.083038,0.007409,0.214994,0.677252
0.151723,Human,0.391972,0.058408,0.104741,0.293157
0.153246,Human,0.197978,0.100071,0.326683,0.222021
0.255895,Human,0.179862,0.155768,0.130591,0.277884
0.381779,Human,0.11407,0.358874,0.023347,0.12193
0.399399,Human,0.356354,0.226653,0.000825,0.01677
0.686395,Human,0.06182,0.173384,0.022724,0.055678
0.168341,Human,0.242904,0.177027,0.212283,0.199446
0.644044,Human,0.188547,0.139618,0.002834,0.024957
0.356711,Human,0.075665,0.044891,0.328907,0.193826
0.316521,Human,0.085426,0.102706,0.271844,0.223503
0.57836,Human,0.343673,0.053861,0.008915,0.015192
0.364417,Human,0.19264,0.079617,0.104299,0.259027
0.684136,Human,0.143886,0.127412,0.00496,0.039606
0.137885,Human,0.27284,0.222895,0.327138,0.039242
0.262826,Human,0.217027,0.223622,0.068404,0.228121
0.347759,Human,0.207816,0.378277,0.007665,0.058483
0.332267,Human,0.172483,0.385624,0.049902,0.059724
0.115727,Human,0.200268,0.646359,0.019293,0.018354
0.222757,Human,0.23669,0.517337,0.009235,0.013981
0.335596,Human,0.174703,0.158518,0.18122,0.149964
0.101756,Human,0.191965,0.108748,0.098027,0.499503
0.085018,Human,0.089763,0.036162,0.465449,0.323607
0.387101,Human,0.135619,0.092355,0.256705,0.12822
0.181755,Human,0.05243,0.021978,0.377031,0.366806
0.280174,Human,0.387417,0.227691,0.032151,0.072567
0.241615,Human,0.137054,0.610654,0.001124,0.009554
0.196443,Human,0.670314,0.107591,0.002693,0.022958
0.059669,Human,0.133032,0.026399,0.028191,0.752709
0.256334,Human,0.134084,0.084466,0.145968,0.379148
0.46518,Human,0.019715,0.135012,0.334149,0.045944
0.220914,Human,0.163342,0.229537,0.240078,0.146128
0.181384,Human,0.210034,0.221543,0.216277,0.170762
0.218508,Human,0.06247,0.398374,0.121812,0.198837
0.278101,Human,0.077577,0.10527,0.464618,0.074433
0.382769,Human,0.462272,0.127381,0.005408,0.022171
0.340455,Human,0.08647,0.488924,0.06719,0.016961
0.567974,Human,0.20894,0.158855,0.002746,0.061485
0.42078,Human,0.36073,0.138862,0.006226,0.073402
0.08548,Human,0.233135,0.045179,0.111899,0.524307
0.366575,Human,0.240881,0.237289,0.015591,0.139664
0.305936,Human,0.087389,0.132818,0.036824,0.437033
0.485498,Human,0.228449,0.200395,0.017248,0.068411
0.519681,Human,0.248439,0.094619,0.011898,0.125363
0.271565,Human,0.06806,0.414757,0.168613,0.077006
0.209912,Human,0.16015,0.135152,0.245254,0.249532
0.505013,Human,0.202789,0.11368,0.02064,0.157878
0.370403,Human,0.214665,0.215849,0.098963,0.10012
0.232757,Human,0.10042,0.135162,0.16004,0.371621
0.382666,Human,0.412516,0.156014,0.00759,0.041214
0.137916,Human,0.041684,0.037282,0.609365,0.173752
0.572106,Human,0.033313,0.11856,0.171609,0.104413
0.64365,Human,0.125119,0.194257,0.003862,0.033112
0.577638,Human,0.208491,0.126118,0.027774,0.059979
0.157235,Human,0.197654,0.175512,0.412575,0.057025
0.30759,Human,0.035671,0.473005,0.041681,0.142054
0.54856,Human,0.224071,0.126505,0.011883,0.088981
0.221733,Human,0.108362,0.345259,0.03484,0.289806
0.153763,Human,0.21509,0.142602,0.301475,0.187071
0.186295,Human,0.187303,0.451,0.03144,0.143962
0.133094,Human,0.061419,0.149901,0.410993,0.244593
0.464668,Human,0.374832,0.095906,0.003765,0.06083
0.105746,Human,0.28306,0.041784,0.446487,0.122924
0.569124,Human,0.238994,0.107687,0.020709,0.063486
0.500832,Human,0.284129,0.142778,0.023228,0.049033
0.509682,Human,0.28731,0.126698,0.031088,0.045222
0.404906,Human,0.399714,0.153424,0.005819,0.036137
0.221809,Human,0.225502,0.149432,0.242626,0.16063
0.428163,Human,0.18062,0.192281,0.099244,0.099691
0.416978,Human,0.111705,0.331968,0.059362,0.079986
0.108518,Human,0.16097,0.042599,0.060751,0.627162
0.303271,Human,0.06783,0.127675,0.262229,0.238996
0.545176,Human,0.22584,0.120511,0.030369,0.078105
0.178813,Human,0.199617,0.125068,0.271488,0.225014
0.19261,Human,0.210719,0.107979,0.346291,0.142401
0.160149,Human,0.226026,0.178625,0.235944,0.199255
0.175001,Human,0.165212,0.10055,0.233226,0.326011
0.193932,Human,0.384534,0.181822,0.010792,0.228919
0.462349,Human,0.343262,0.146868,0.007477,0.040044
0.168341,Human,0.242904,0.177027,0.212283,0.199446
0.238119,Human,0.183639,0.068654,0.381656,0.127932
0.502149,Human,0.138531,0.274999,0.033011,0.05131
0.410193,Human,0.165426,0.29267,0.091604,0.040107
0.151714,Human,0.228283,0.145325,0.281946,0.192732
0.050734,Human,0.81861,0.048467,0.007359,0.074831
0.359627,Human,0.229773,0.062701,0.050855,0.297045
0.134102,Human,0.56508,0.071153,0.125258,0.104407
0.079841,Human,0.02583,0.83834,0.036673,0.019315
0.158013,Human,0.278895,0.168881,0.211208,0.183004
0.049977,Human,0.287692,0.04165,0.097432,0.523249
0.327225,Human,0.353309,0.069161,0.026849,0.223456
0.034849,Human,0.12833,0.011508,0.019484,0.805829
0.868854,Human,0.021115,0.05457,0.025306,0.030154
0.070486,Human,0.473853,0.061805,0.122201,0.271655
0.164349,Human,0.22558,0.181991,0.37585,0.052231
0.144011,Human,0.041093,0.073613,0.208336,0.532947
0.294487,Human,0.274734,0.083835,0.040815,0.306129
0.06433,Human,0.157391,0.048823,0.168806,0.56065
0.085572,Human,0.697039,0.10849,0.01676,0.092139
0.213865,Human,0.332367,0.083822,0.072945,0.297001
0.331669,Human,0.102507,0.370606,0.147604,0.047614
0.472411,Human,0.348206,0.134313,0.006234,0.038836
0.114618,Human,0.611767,0.096251,0.008864,0.168501
0.164072,Human,0.27863,0.152868,0.211934,0.192495
0.175473,Human,0.265951,0.218963,0.167667,0.171946
0.278894,Human,0.1761,0.136403,0.298761,0.109842
0.092481,Human,0.402922,0.023357,0.289493,0.191747
0.554935,Human,0.113833,0.155282,0.119816,0.056134
0.181125,Human,0.286867,0.177696,0.263597,0.090715
0.479084,Human,0.163847,0.112215,0.114948,0.129906
0.148308,Human,0.279495,0.098834,0.120067,0.353296
0.367744,Human,0.311367,0.199287,0.006631,0.114971
0.221161,Human,0.08627,0.573933,0.061109,0.057527
0.206823,Human,0.161284,0.096584,0.273358,0.261951
0.307166,Human,0.041618,0.523446,0.035822,0.091948
0.473022,Human,0.091162,0.413082,0.008525,0.014209
0.567371,Human,0.072367,0.123321,0.176172,0.060769
0.527211,Human,0.188687,0.129201,0.017439,0.137462
0.310552,Human,0.241468,0.205923,0.06322,0.178837
0.694567,Human,0.063564,0.085495,0.123868,0.032506
0.204105,Human,0.085231,0.042921,0.045336,0.622407
0.15933,Human,0.234657,0.200485,0.205523,0.200005
0.18306,Human,0.213718,0.213184,0.216087,0.173951
0.49778,Human,0.075413,0.323036,0.055289,0.048481
0.339703,Human,0.066215,0.242957,0.086178,0.264947
0.41197,Human,0.334797,0.191747,0.010261,0.051225
0.482319,Human,0.329867,0.124978,0.008769,0.054067
0.507455,Human,0.329579,0.1217,0.005982,0.035283
0.209075,Human,0.185729,0.076136,0.432786,0.096273
0.435581,Human,0.366434,0.146961,0.013825,0.0372
0.189676,Human,0.123276,0.091256,0.276009,0.319782
0.087985,Human,0.10918,0.037764,0.273843,0.491228
0.09517,Human,0.840731,0.047093,0.001783,0.015224
0.432382,Human,0.178149,0.081542,0.029929,0.277999
0.238408,Human,0.045282,0.033151,0.483962,0.199196
0.465391,Human,0.113429,0.370387,0.015589,0.035204
0.062112,Human,0.025538,0.903996,0.006362,0.001993
0.350917,Human,0.437702,0.131255,0.003239,0.076887
0.389254,Human,0.450065,0.121021,0.004055,0.035605
0.106936,Human,0.026349,0.820259,0.032382,0.014074
0.164322,Human,0.220166,0.192598,0.206396,0.216518
0.463628,Human,0.073343,0.145552,0.207025,0.110452
0.484326,Human,0.061866,0.149052,0.26304,0.041716
0.213454,Human,0.040293,0.665655,0.035344,0.045255
0.146448,Human,0.072056,0.046744,0.542608,0.192143
0.423529,Human,0.271932,0.26584,0.005767,0.032932
0.103336,Human,0.304198,0.260082,0.022679,0.309705
0.399271,Human,0.342495,0.097052,0.009075,0.152107
0.507042,Human,0.140972,0.263819,0.04392,0.044247
0.371651,Human,0.153989,0.302531,0.093981,0.077849
0.262611,Human,0.120059,0.455209,0.018371,0.14375
0.102206,Human,0.03559,0.60433,0.070418,0.187456
0.121574,Human,0.396295,0.108193,0.227491,0.146447
0.065948,Human,0.065116,0.030128,0.260084,0.578724
0.139619,Human,0.291834,0.129703,0.171397,0.267446
0.145932,Human,0.270971,0.052631,0.038109,0.492357
0.161554,Human,0.429979,0.0788,0.145741,0.183926
0.158919,Human,0.571915,0.06438,0.018266,0.18652
0.195439,Human,0.131033,0.058398,0.369487,0.245643
0.415252,Human,0.260898,0.071621,0.030822,0.221406
0.162331,Human,0.07042,0.061632,0.62311,0.082507
0.376193,Human,0.478877,0.069807,0.006976,0.068148
0.211864,Human,0.144221,0.548957,0.029183,0.065775
0.278311,Human,0.124563,0.507895,0.03357,0.055661
0.621155,Human,0.244699,0.105521,0.004125,0.024499
0.118104,Human,0.027493,0.042382,0.12801,0.684011
0.031041,Human,0.046434,0.010806,0.087779,0.82394
0.318692,Human,0.149444,0.077605,0.263639,0.19062
