@relation 'trainwseap-weka.filters.unsupervised.attribute.Remove-R1-2,4,6,9,11'

@attribute joy numeric
@attribute extraversion numeric
@attribute sadness numeric
@attribute agreeableness numeric
@attribute conscientiousness numeric
@attribute anger numeric
@attribute surprise numeric
@attribute fear numeric
@attribute openness numeric
@attribute class {Bot,Human}

@data
0.267446,0.662143,0.139619,0.719971,0.47342,0.129703,0.171397,0.291834,0.335858,Human
0.492357,0.30169,0.145932,0.446744,0.459838,0.052631,0.038109,0.270971,0.841647,Human
0.183926,0.652662,0.161554,0.6316,0.424479,0.0788,0.145741,0.429979,0.52059,Human
0.18652,0.399757,0.158919,0.657849,0.469119,0.06438,0.018266,0.571915,0.673535,Human
0.245643,0.4957,0.195439,0.514607,0.526361,0.058398,0.369487,0.131033,0.532709,Human
0.221406,0.449044,0.415252,0.473682,0.516544,0.071621,0.030822,0.260898,0.461495,Human
0.082507,0.552987,0.162331,0.518848,0.494037,0.061632,0.62311,0.07042,0.503939,Human
0.068148,0.508665,0.376193,0.631107,0.459786,0.069807,0.006976,0.478877,0.497377,Human
0.065775,0.627342,0.211864,0.706011,0.394514,0.548957,0.029183,0.144221,0.503639,Human
0.055661,0.38886,0.278311,0.394016,0.492069,0.507895,0.03357,0.124563,0.479962,Human
0.024499,0.383174,0.621155,0.508748,0.527281,0.105521,0.004125,0.244699,0.490007,Human
0.684011,0.622064,0.118104,0.738199,0.474207,0.042382,0.12801,0.027493,0.483512,Human
0.82394,0.665532,0.031041,0.802226,0.508435,0.010806,0.087779,0.046434,0.376488,Human
0.19062,0.482713,0.318692,0.4996,0.518391,0.077605,0.263639,0.149444,0.468541,Human
0.109398,0.489966,0.365374,0.508098,0.547928,0.081951,0.13522,0.308058,0.500833,Human
0.063432,0.435817,0.54278,0.453764,0.510873,0.07988,0.021614,0.292295,0.503617,Human
0.216954,0.489299,0.105412,0.407093,0.467044,0.259736,0.041638,0.376259,0.576869,Human
0.033287,0.406495,0.705705,0.412862,0.51398,0.106236,0.012043,0.142731,0.619388,Human
0.048389,0.422545,0.39952,0.460147,0.503204,0.152892,0.008944,0.390254,0.523682,Human
0.291752,0.610453,0.264505,0.637462,0.446057,0.092562,0.018814,0.332367,0.46257,Human
0.159676,0.474535,0.392238,0.461539,0.515081,0.187117,0.046767,0.214203,0.455331,Human
0.778778,0.653344,0.017731,0.805549,0.454595,0.014403,0.118786,0.070302,0.51968,Human
0.177863,0.636036,0.144246,0.54748,0.463177,0.135038,0.313738,0.229115,0.481072,Human
0.132258,0.653984,0.607377,0.611331,0.450663,0.090704,0.131283,0.038378,0.534555,Human
0.03994,0.429558,0.297565,0.349759,0.457906,0.159142,0.22628,0.277074,0.605458,Human
0.039907,0.49754,0.445691,0.493871,0.42008,0.251495,0.210151,0.052757,0.543749,Human
0.136326,0.625511,0.329039,0.664125,0.461392,0.360989,0.012294,0.161352,0.439542,Human
0.878643,0.672658,0.014427,0.806927,0.492136,0.003349,0.090108,0.013475,0.413119,Human
0.325244,0.508671,0.306023,0.56163,0.438705,0.099671,0.179747,0.089315,0.758434,Human
0.203068,0.735457,0.330177,0.792761,0.35137,0.211254,0.106792,0.148708,0.821244,Human
0.200005,0.621366,0.15933,0.651186,0.434692,0.200485,0.205523,0.234657,0.44385,Human
0.17176,0.703126,0.152534,0.771563,0.457433,0.12868,0.353209,0.193817,0.49236,Human
0.071081,0.453731,0.431085,0.581028,0.542769,0.131194,0.010772,0.355868,0.517697,Human
0.499366,0.516622,0.096938,0.577298,0.434566,0.037078,0.340931,0.025686,0.503165,Human
0.341887,0.391435,0.166117,0.387078,0.521826,0.074463,0.164515,0.253018,0.513389,Human
0.072555,0.516784,0.192624,0.480301,0.488989,0.578873,0.042582,0.113366,0.423771,Human
0.111204,0.434232,0.145316,0.450428,0.533126,0.040798,0.607106,0.095577,0.41932,Human
0.870941,0.55749,0.025959,0.661079,0.482213,0.013828,0.061704,0.027568,0.506897,Human
0.050015,0.473203,0.579463,0.500536,0.512793,0.174398,0.008701,0.187422,0.490361,Human
0.057749,0.558423,0.10417,0.620253,0.48808,0.040499,0.165997,0.631586,0.479918,Human
0.076611,0.760579,0.371162,0.531673,0.339583,0.391016,0.089179,0.072032,0.573877,Human
0.035613,0.380344,0.37356,0.434932,0.519794,0.522403,0.01953,0.048894,0.533548,Human
0.032858,0.536802,0.513695,0.53843,0.485403,0.210015,0.176841,0.066591,0.513626,Human
0.099162,0.526112,0.424686,0.552481,0.4975,0.318429,0.073769,0.083954,0.44855,Human
0.163639,0.59695,0.170736,0.506525,0.470455,0.057563,0.532953,0.075109,0.464913,Human
0.120883,0.504997,0.213651,0.503595,0.499031,0.480797,0.022975,0.161693,0.488041,Human
0.076272,0.549094,0.352092,0.502495,0.466891,0.265573,0.0181,0.287962,0.492771,Human
0.129053,0.443554,0.453048,0.41705,0.552994,0.127231,0.062153,0.228514,0.490559,Human
0.045021,0.481717,0.402516,0.552147,0.499104,0.272185,0.089048,0.19123,0.513398,Human
0.043322,0.568428,0.08136,0.560159,0.47416,0.20645,0.609631,0.059237,0.532441,Human
0.237684,0.393408,0.153812,0.514794,0.481271,0.129667,0.220968,0.257869,0.813616,Human
0.143863,0.463082,0.193953,0.473378,0.434901,0.173576,0.247275,0.241333,0.597192,Human
0.138158,0.491883,0.376242,0.516881,0.523242,0.075951,0.007337,0.402312,0.461234,Human
0.010444,0.580547,0.185153,0.574852,0.480819,0.735908,0.01155,0.056945,0.386386,Human
0.314755,0.639804,0.102208,0.672206,0.441336,0.174052,0.179725,0.22926,0.385559,Human
0.062338,0.509786,0.209162,0.583536,0.476165,0.26128,0.061166,0.406055,0.475368,Human
0.014439,0.504798,0.49646,0.542577,0.485715,0.377039,0.002719,0.109343,0.505613,Human
0.340675,0.64172,0.099803,0.688305,0.489377,0.047554,0.369488,0.14248,0.482847,Human
0.53016,0.619889,0.039875,0.523853,0.399747,0.012632,0.338672,0.07866,0.511808,Human
0.244958,0.60024,0.349245,0.682772,0.453766,0.075859,0.169322,0.160617,0.48386,Human
0.217757,0.577503,0.442929,0.569573,0.484103,0.082001,0.165232,0.09208,0.449184,Human
0.080229,0.544247,0.17771,0.535363,0.459052,0.515245,0.050917,0.175899,0.477631,Human
0.054243,0.557985,0.421939,0.550713,0.467332,0.121131,0.26519,0.137497,0.49494,Human
0.688045,0.43496,0.138334,0.514973,0.542806,0.057929,0.035177,0.080514,0.479582,Human
0.109445,0.477137,0.168008,0.423281,0.461677,0.268169,0.050681,0.403697,0.563213,Human
0.081208,0.504114,0.192158,0.514094,0.482256,0.242892,0.011535,0.472207,0.52348,Human
0.08968,0.640287,0.308543,0.511151,0.354122,0.354844,0.079095,0.167838,0.599996,Human
0.089831,0.45248,0.513209,0.466185,0.530909,0.125378,0.033806,0.237776,0.482543,Human
0.091195,0.678237,0.140479,0.623401,0.399221,0.133905,0.341297,0.293124,0.530069,Human
0.192946,0.567904,0.202027,0.515003,0.437847,0.207905,0.15429,0.242833,0.352012,Human
0.655485,0.611855,0.075167,0.724907,0.438625,0.041691,0.177208,0.050449,0.456952,Human
0.025578,0.402141,0.379114,0.463613,0.499534,0.209688,0.00313,0.38249,0.528843,Human
0.073417,0.545295,0.221636,0.57444,0.393709,0.101435,0.133228,0.470285,0.568636,Human
0.102332,0.566837,0.230175,0.482439,0.476148,0.119386,0.2299,0.318207,0.531561,Human
0.554482,0.466509,0.267991,0.631053,0.482123,0.026897,0.073965,0.076666,0.424613,Human
0.015097,0.668205,0.329403,0.599831,0.443991,0.341374,0.161199,0.152926,0.422989,Human
0.226643,0.587246,0.148541,0.552034,0.468112,0.135832,0.306274,0.18271,0.515606,Human
0.066111,0.5081,0.289782,0.624171,0.45443,0.219938,0.280969,0.143199,0.452708,Human
0.069019,0.50716,0.484822,0.496437,0.513728,0.202328,0.110069,0.133762,0.497273,Human
0.05879,0.538537,0.29946,0.52038,0.494296,0.132482,0.432487,0.076782,0.548078,Human
0.029654,0.485569,0.435766,0.556039,0.490435,0.146879,0.006426,0.381275,0.498452,Human
0.480662,0.524341,0.087977,0.469331,0.485441,0.039367,0.221975,0.170019,0.498451,Human
0.118101,0.689095,0.212895,0.684793,0.397947,0.24554,0.023088,0.400375,0.353663,Human
0.014516,0.453694,0.352195,0.4364,0.531188,0.430691,0.068554,0.134044,0.451352,Human
0.308832,0.680668,0.203055,0.453006,0.478988,0.202568,0.146463,0.139082,0.533602,Human
0.064237,0.569131,0.254538,0.588603,0.501681,0.110266,0.521736,0.049223,0.406266,Human
0.205301,0.581322,0.442319,0.67239,0.42795,0.152304,0.021127,0.178949,0.50912,Human
0.219843,0.505913,0.155685,0.498254,0.53897,0.137934,0.282574,0.203965,0.450743,Human
0.00959,0.5116,0.097158,0.56677,0.460304,0.855537,0.022496,0.015219,0.575617,Human
0.16408,0.534631,0.277797,0.449341,0.333304,0.175728,0.211531,0.170864,0.613929,Human
0.105141,0.386858,0.415892,0.697434,0.479958,0.338672,0.008331,0.131964,0.808743,Human
0.023783,0.54951,0.71175,0.657635,0.448065,0.220871,0.009454,0.034142,0.514688,Human
0.059876,0.448537,0.461838,0.482227,0.475226,0.103973,0.012365,0.361947,0.647244,Human
0.122173,0.489142,0.248161,0.506226,0.484214,0.098028,0.002783,0.528855,0.557212,Human
0.006812,0.513062,0.112485,0.497559,0.493597,0.820605,0.007514,0.052583,0.508367,Human
0.072752,0.475836,0.157108,0.484949,0.494677,0.577635,0.053699,0.138806,0.508318,Human
0.209308,0.465126,0.163128,0.434145,0.527903,0.189893,0.215974,0.221697,0.390752,Human
0.209308,0.465126,0.163128,0.434145,0.527903,0.189893,0.215974,0.221697,0.390752,Human
0.196708,0.63034,0.386145,0.690602,0.378231,0.197782,0.058445,0.160919,0.617278,Human
0.025471,0.413854,0.422912,0.435632,0.500553,0.143411,0.010783,0.397422,0.547758,Human
0.153131,0.526575,0.134249,0.48092,0.453141,0.127434,0.375834,0.209352,0.614109,Human
0.180424,0.472801,0.303658,0.45615,0.507234,0.216957,0.066415,0.232546,0.510507,Human
0.051455,0.405142,0.403059,0.513272,0.508884,0.139598,0.009739,0.396149,0.507308,Human
0.081191,0.689855,0.270682,0.642099,0.424315,0.046552,0.564318,0.037257,0.461618,Human
0.017226,0.701366,0.611155,0.500723,0.389647,0.154671,0.175177,0.041771,0.414721,Human
0.036274,0.579531,0.503189,0.55898,0.436622,0.306411,0.042066,0.112061,0.569251,Human
0.019716,0.444747,0.703405,0.446944,0.479695,0.117725,0.013865,0.14529,0.514901,Human
0.172698,0.464895,0.161372,0.53222,0.479731,0.15315,0.28696,0.22582,0.555149,Human
0.062963,0.531597,0.158408,0.441093,0.485183,0.288976,0.071581,0.418072,0.344821,Human
0.113916,0.418868,0.374254,0.367021,0.587437,0.352956,0.074998,0.083876,0.509248,Human
0.092386,0.291349,0.488039,0.448737,0.643519,0.097049,0.253631,0.068894,0.365724,Human
0.304015,0.542167,0.162842,0.733701,0.470488,0.042781,0.039149,0.451214,0.44547,Human
0.284582,0.562075,0.034385,0.667812,0.553847,0.027192,0.527171,0.126669,0.268615,Human
0.241011,0.672737,0.019075,0.394665,0.483344,0.018404,0.027334,0.694175,0.447474,Human
0.102738,0.515388,0.350406,0.47777,0.481444,0.293435,0.139645,0.113776,0.514853,Human
0.062119,0.563352,0.564755,0.520444,0.453112,0.183978,0.007087,0.182062,0.522158,Human
0.094378,0.603345,0.119826,0.504178,0.435863,0.054563,0.587742,0.143491,0.55809,Human
0.509774,0.469852,0.060594,0.365832,0.637065,0.023067,0.14649,0.260075,0.32969,Human
0.016537,0.379654,0.547959,0.400526,0.447769,0.052231,0.322137,0.061136,0.580024,Human
0.099988,0.68535,0.093417,0.653342,0.415522,0.083079,0.194603,0.528912,0.501792,Human
0.247468,0.483713,0.217142,0.395238,0.354221,0.099794,0.070993,0.364602,0.557354,Human
0.219728,0.250517,0.117292,0.228591,0.600211,0.080456,0.324311,0.258213,0.609044,Human
0.080967,0.650928,0.515574,0.561229,0.483835,0.086464,0.195909,0.121085,0.49053,Human
0.190079,0.538272,0.361383,0.663326,0.455664,0.057601,0.063066,0.32787,0.490101,Human
0.165297,0.457622,0.205072,0.413178,0.489061,0.095656,0.240376,0.293599,0.605874,Human
0.028552,0.445166,0.583593,0.521757,0.512808,0.104715,0.004077,0.279064,0.523599,Human
0.338443,0.470859,0.187663,0.554365,0.555097,0.199147,0.124533,0.150214,0.469659,Human
0.02187,0.527083,0.67572,0.851188,0.44372,0.094526,0.006842,0.201042,0.714438,Human
0.167851,0.483573,0.236324,0.484077,0.482395,0.119504,0.399146,0.077175,0.541769,Human
0.068357,0.518858,0.150053,0.508366,0.484624,0.322553,0.036979,0.422059,0.451419,Human
0.072527,0.53185,0.50546,0.520528,0.498219,0.152966,0.166944,0.102103,0.473814,Human
0.040253,0.621393,0.614548,0.773412,0.418301,0.101768,0.010959,0.232473,0.506268,Human
0.328117,0.675983,0.084401,0.404145,0.376585,0.048636,0.428651,0.110194,0.500298,Human
0.07288,0.541578,0.090859,0.700175,0.555753,0.806586,0.005296,0.02438,0.45401,Human
0.022554,0.438747,0.347725,0.527239,0.508812,0.45584,0.001571,0.17231,0.585932,Human
0.019459,0.496312,0.258742,0.456373,0.483003,0.679775,0.004728,0.037297,0.644819,Human
0.126967,0.616341,0.327083,0.688899,0.447202,0.107601,0.052214,0.386136,0.474454,Human
0.189868,0.309167,0.179813,0.557592,0.168973,0.203872,0.201786,0.224662,0.967543,Human
0.027375,0.447513,0.440646,0.829161,0.433318,0.075387,0.009742,0.44685,0.801848,Human
0.190393,0.469863,0.161602,0.48617,0.499774,0.156195,0.247894,0.243916,0.518879,Human
0.183257,0.607064,0.329796,0.473198,0.453494,0.200273,0.122555,0.16412,0.495544,Human
0.177821,0.405376,0.506511,0.457801,0.537971,0.074845,0.004893,0.23593,0.492647,Human
0.284343,0.538226,0.119014,0.541677,0.395439,0.107215,0.376903,0.112525,0.582597,Human
0.3245,0.406613,0.108055,0.417507,0.565123,0.035704,0.437008,0.094734,0.478215,Human
0.121721,0.583403,0.550238,0.442775,0.511548,0.208097,0.023451,0.096492,0.513489,Human
0.379122,0.457896,0.094038,0.501965,0.533914,0.282864,0.047029,0.196947,0.502852,Human
0.050255,0.518335,0.257438,0.623275,0.471914,0.278286,0.222975,0.191046,0.491206,Human
0.029541,0.505439,0.438364,0.533572,0.487261,0.172016,0.189672,0.170408,0.513424,Human
0.094672,0.589493,0.266063,0.6856,0.392833,0.247678,0.26014,0.131446,0.48959,Human
0.083816,0.450576,0.229872,0.473174,0.566002,0.028095,0.575457,0.082759,0.44784,Human
0.035271,0.651937,0.300462,0.727584,0.408528,0.180374,0.028395,0.455498,0.370149,Human
0.014036,0.574791,0.223212,0.583742,0.458734,0.301055,0.003925,0.457772,0.490357,Human
0.104454,0.496735,0.215576,0.547718,0.362572,0.097779,0.440025,0.142166,0.643355,Human
0.108825,0.490518,0.536726,0.501428,0.505142,0.179926,0.032398,0.142124,0.547862,Human
0.332913,0.366808,0.211243,0.323543,0.539649,0.061756,0.238202,0.155886,0.756501,Human
0.034103,0.563955,0.214568,0.52478,0.484153,0.371757,0.230409,0.149163,0.432298,Human
0.748919,0.571427,0.013182,0.558431,0.511162,0.006177,0.197771,0.033951,0.547107,Human
0.121585,0.628217,0.456891,0.575355,0.474651,0.126324,0.159638,0.135561,0.388051,Human
0.245441,0.700844,0.205944,0.694515,0.452428,0.087428,0.359158,0.10203,0.538497,Human
0.056314,0.421382,0.531405,0.447557,0.528134,0.10924,0.012699,0.290342,0.598612,Human
0.06512,0.42461,0.442036,0.463016,0.552364,0.118829,0.009044,0.364971,0.452628,Human
0.033102,0.418827,0.467159,0.522488,0.504063,0.141552,0.003962,0.354224,0.498034,Human
0.051471,0.402341,0.435042,0.414737,0.55997,0.151424,0.007105,0.354957,0.502617,Human
0.140713,0.53564,0.216905,0.355561,0.317262,0.124399,0.242441,0.275543,0.544715,Human
0.185364,0.506867,0.201856,0.482064,0.509585,0.126912,0.285457,0.200411,0.495383,Human
0.571681,0.549537,0.07967,0.610341,0.479279,0.087609,0.179934,0.081106,0.464759,Human
0.261453,0.460978,0.101645,0.520241,0.463463,0.127689,0.328254,0.180959,0.590115,Human
0.176254,0.423556,0.429594,0.488894,0.557394,0.078135,0.235709,0.080308,0.50141,Human
0.040809,0.591682,0.521225,0.659272,0.434874,0.101578,0.014145,0.322243,0.499986,Human
0.050882,0.566942,0.434231,0.551566,0.511581,0.048968,0.402661,0.063258,0.434188,Human
0.465432,0.600493,0.177944,0.558685,0.466426,0.07319,0.04356,0.239874,0.5752,Human
0.042311,0.570151,0.06095,0.582047,0.425004,0.037964,0.801644,0.057131,0.577002,Human
0.166526,0.474724,0.174144,0.525487,0.504994,0.168186,0.270377,0.220767,0.494223,Human
0.20684,0.485111,0.172071,0.376068,0.514358,0.184406,0.204898,0.231785,0.453278,Human
0.050207,0.487213,0.37431,0.492265,0.488926,0.385703,0.012812,0.176968,0.486086,Human
0.018753,0.45083,0.365697,0.466177,0.464602,0.218973,0.014004,0.382572,0.555041,Human
0.301611,0.4554,0.281811,0.536476,0.52342,0.068819,0.279331,0.068428,0.495113,Human
0.188395,0.426262,0.24059,0.469497,0.509865,0.210138,0.065701,0.295176,0.538193,Human
0.255238,0.439938,0.346835,0.442766,0.502019,0.076346,0.154554,0.167028,0.565192,Human
0.701183,0.562907,0.018713,0.675557,0.472617,0.011273,0.198357,0.070474,0.491352,Human
0.036606,0.490509,0.132421,0.487832,0.493665,0.222454,0.029365,0.579154,0.564023,Human
0.085169,0.503309,0.255042,0.437577,0.445413,0.250396,0.344281,0.065113,0.521305,Human
0.036799,0.494564,0.292025,0.61771,0.499002,0.083835,0.002873,0.584467,0.484489,Human
0.274712,0.414754,0.202967,0.472295,0.490764,0.097302,0.274012,0.151007,0.534528,Human
0.12418,0.559466,0.386482,0.553283,0.495108,0.220128,0.177529,0.091682,0.47709,Human
0.742518,0.464337,0.016602,0.549359,0.502674,0.008835,0.209477,0.022568,0.47511,Human
0.202182,0.472826,0.357125,0.637491,0.544867,0.080516,0.008686,0.35149,0.502667,Human
0.440876,0.417605,0.147043,0.638956,0.407738,0.094189,0.141487,0.176405,0.790119,Human
0.049553,0.657027,0.30709,0.695995,0.447923,0.144926,0.4301,0.068331,0.482475,Human
0.316554,0.48508,0.336812,0.512281,0.511642,0.174017,0.028192,0.144426,0.472925,Human
0.015651,0.514758,0.113759,0.512165,0.480113,0.801081,0.002348,0.067161,0.498802,Human
0.03521,0.449921,0.525167,0.454161,0.528215,0.262175,0.003663,0.173785,0.483272,Human
0.056681,0.605918,0.518612,0.527402,0.488637,0.081914,0.24809,0.094703,0.444338,Human
0.251866,0.611848,0.102868,0.674905,0.422705,0.078458,0.177706,0.389102,0.518117,Human
0.016343,0.340029,0.627552,0.747058,0.567583,0.126429,0.006842,0.222834,0.303892,Human
0.013119,0.478517,0.457263,0.545441,0.511215,0.316248,0.0039,0.209471,0.509231,Human
0.22429,0.477035,0.219305,0.411527,0.49549,0.111848,0.155083,0.289475,0.486881,Human
0.767016,0.590435,0.048767,0.769301,0.509588,0.030003,0.102627,0.051587,0.352236,Human
0.084338,0.474916,0.121031,0.46843,0.484505,0.180433,0.293209,0.320989,0.519596,Human
0.18475,0.537973,0.446059,0.57788,0.476767,0.129737,0.160464,0.078989,0.547226,Human
0.054607,0.436581,0.523231,0.47653,0.529995,0.111316,0.015031,0.295815,0.495056,Human
0.158124,0.544233,0.174812,0.502459,0.493776,0.066933,0.5094,0.090731,0.445304,Human
0.670728,0.519344,0.03446,0.634192,0.464367,0.012496,0.208005,0.07431,0.519921,Human
0.092493,0.459901,0.268843,0.438456,0.519707,0.430754,0.061698,0.146212,0.47943,Human
0.621301,0.498174,0.045288,0.624109,0.490483,0.031258,0.227547,0.074606,0.468877,Human
0.202742,0.527179,0.277726,0.537687,0.466961,0.129989,0.100532,0.289011,0.478517,Human
0.075353,0.607185,0.423363,0.661233,0.544856,0.114374,0.004987,0.381923,0.329363,Human
0.072866,0.639898,0.480091,0.526197,0.435272,0.324955,0.055861,0.066227,0.435557,Human
0.071646,0.458701,0.564327,0.498515,0.541443,0.170402,0.01848,0.175146,0.50368,Human
0.082567,0.486275,0.263332,0.496184,0.506417,0.310207,0.223019,0.120875,0.483892,Human
0.346779,0.462029,0.202617,0.601127,0.46777,0.183987,0.07844,0.188177,0.811637,Human
0.209038,0.744442,0.163691,0.511581,0.435851,0.188338,0.194816,0.244117,0.451666,Human
0.055911,0.442992,0.40533,0.50278,0.530577,0.133597,0.18367,0.221491,0.531571,Human
0.079681,0.499124,0.261029,0.565257,0.508864,0.080392,0.531103,0.047795,0.498548,Human
0.139871,0.359752,0.469975,0.639119,0.437972,0.093108,0.06331,0.233736,0.783924,Human
0.192877,0.421957,0.199229,0.473928,0.503991,0.271202,0.108548,0.228144,0.483767,Human
0.188288,0.55385,0.332341,0.421072,0.591862,0.264905,0.119367,0.095099,0.481413,Human
0.717157,0.622293,0.073151,0.731857,0.469096,0.039766,0.110222,0.059704,0.447954,Human
0.214269,0.593305,0.148288,0.452009,0.283987,0.167363,0.229065,0.241015,0.60931,Human
0.006715,0.423808,0.195132,0.463757,0.494492,0.578808,0.153545,0.0658,0.511516,Human
0.044084,0.379602,0.459998,0.421683,0.515945,0.114137,0.006793,0.374988,0.51624,Human
0.203477,0.47065,0.150668,0.469459,0.532558,0.117887,0.225914,0.302054,0.465811,Human
0.019661,0.537696,0.171001,0.66133,0.40408,0.732165,0.012543,0.06463,0.455746,Human
0.055208,0.393292,0.564775,0.436595,0.48707,0.129519,0.006239,0.244259,0.531067,Human
0.205928,0.525411,0.314606,0.64913,0.488833,0.104304,0.018766,0.356395,0.486174,Human
0.032797,0.537312,0.429955,0.580627,0.483041,0.320882,0.017282,0.199083,0.484699,Human
0.038112,0.530365,0.54615,0.465669,0.411383,0.135997,0.181144,0.098597,0.517495,Human
0.203477,0.47065,0.150668,0.469459,0.532558,0.117887,0.225914,0.302054,0.465811,Human
0.052382,0.454789,0.439261,0.524929,0.485923,0.100946,0.006108,0.401302,0.508653,Human
0.076183,0.534475,0.284082,0.508339,0.476954,0.102334,0.411799,0.125603,0.511216,Human
0.209212,0.546814,0.095449,0.601168,0.516214,0.064472,0.388117,0.24275,0.400272,Human
0.192674,0.539107,0.276394,0.695055,0.519145,0.313969,0.061935,0.155029,0.449047,Human
0.298798,0.653635,0.156552,0.488048,0.426079,0.150658,0.169932,0.22406,0.382388,Human
0.344261,0.496483,0.140119,0.526279,0.443251,0.101708,0.287328,0.126584,0.500925,Human
0.128827,0.536508,0.348786,0.476103,0.504572,0.306639,0.096118,0.119631,0.560038,Human
0.109685,0.40053,0.147245,0.356592,0.621304,0.615836,0.04082,0.086415,0.516552,Human
0.491643,0.550835,0.039575,0.643858,0.486876,0.061039,0.364969,0.042774,0.464502,Human
0.353347,0.532344,0.029731,0.564328,0.489243,0.039461,0.034418,0.543043,0.500264,Human
0.490718,0.513759,0.152566,0.645667,0.533005,0.015925,0.268161,0.072631,0.446512,Human
0.014163,0.485826,0.581788,0.529135,0.497296,0.219849,0.002707,0.181494,0.470996,Human
0.17107,0.497105,0.210057,0.540965,0.522664,0.433999,0.063931,0.120943,0.429267,Human
0.100618,0.488775,0.057419,0.402454,0.493109,0.022171,0.006392,0.813399,0.581161,Human
0.086138,0.41469,0.532571,0.43356,0.478999,0.160054,0.012187,0.20905,0.552909,Human
0.045193,0.49042,0.533875,0.463364,0.519903,0.07979,0.004756,0.336386,0.555635,Human
0.081901,0.606071,0.137893,0.563159,0.435942,0.032208,0.621503,0.126495,0.435527,Human
0.024679,0.540823,0.430159,0.581529,0.515668,0.479308,0.016089,0.049765,0.428563,Human
0.050054,0.632515,0.756846,0.618127,0.41768,0.076647,0.049463,0.066989,0.505947,Human
0.086,0.630694,0.272588,0.603298,0.425199,0.122097,0.166019,0.353296,0.469273,Human
0.324588,0.48654,0.151844,0.447831,0.488913,0.144709,0.183009,0.19585,0.43184,Human
0.13681,0.548323,0.594174,0.602941,0.478029,0.145409,0.028849,0.094757,0.471564,Human
0.002272,0.625404,0.064858,0.568795,0.47179,0.912177,0.011096,0.009597,0.449462,Human
0.30563,0.502364,0.273206,0.519399,0.535339,0.148638,0.149647,0.12288,0.45079,Human
0.26686,0.53763,0.270124,0.639072,0.481539,0.136162,0.19084,0.136014,0.471229,Human
0.429845,0.438483,0.139184,0.429092,0.490972,0.068326,0.188944,0.1737,0.448255,Human
0.029081,0.487531,0.601578,0.528565,0.526308,0.137145,0.012072,0.220124,0.493186,Human
0.10911,0.431803,0.196467,0.433579,0.511766,0.209159,0.313294,0.17197,0.469339,Human
0.069487,0.627111,0.187376,0.506612,0.438235,0.135234,0.069784,0.53812,0.512781,Human
0.073205,0.394546,0.522073,0.396761,0.551404,0.096672,0.044645,0.263406,0.503136,Human
0.085365,0.612897,0.109764,0.511449,0.447947,0.156826,0.44355,0.204495,0.55447,Human
0.176711,0.537791,0.114125,0.546672,0.483632,0.08132,0.554508,0.073337,0.467777,Human
0.265133,0.422213,0.19222,0.433866,0.55865,0.097278,0.267485,0.177884,0.500335,Human
0.009144,0.430949,0.151435,0.46691,0.513856,0.705349,0.01527,0.118802,0.478838,Human
0.032565,0.448081,0.528982,0.474739,0.492605,0.131946,0.005232,0.301276,0.523195,Human
0.421705,0.499293,0.135698,0.535717,0.521441,0.025694,0.109035,0.307868,0.484309,Human
0.111512,0.451178,0.44828,0.553968,0.516715,0.076714,0.004639,0.358855,0.456521,Human
0.475642,0.666794,0.100652,0.57392,0.438913,0.078138,0.226077,0.119492,0.428858,Human
0.051875,0.544547,0.426026,0.692118,0.449941,0.280142,0.018936,0.223022,0.494444,Human
0.088825,0.533195,0.203632,0.408137,0.482608,0.06266,0.541547,0.103337,0.431204,Human
0.041393,0.471978,0.68013,0.550565,0.490425,0.161269,0.04074,0.076468,0.529404,Human
0.037598,0.42983,0.372202,0.446058,0.484936,0.130367,0.006176,0.453656,0.536984,Human
0.044434,0.513713,0.266185,0.519643,0.495933,0.26304,0.281663,0.144678,0.459091,Human
0.212339,0.494197,0.137708,0.558889,0.504322,0.061627,0.021176,0.567149,0.467864,Human
0.154226,0.492616,0.413371,0.574215,0.489826,0.254762,0.061108,0.116533,0.505136,Human
0.16889,0.446734,0.275226,0.542097,0.437965,0.109851,0.281421,0.164611,0.600028,Human
0.3895,0.493219,0.111578,0.600854,0.467845,0.086284,0.165943,0.246695,0.509106,Human
0.125088,0.488761,0.201261,0.454829,0.501635,0.212519,0.120733,0.340398,0.508831,Human
0.284274,0.572094,0.372345,0.492689,0.450349,0.194861,0.013083,0.135437,0.460062,Human
0.050622,0.405426,0.403237,0.449621,0.521334,0.165626,0.008877,0.371637,0.499424,Human
0.255765,0.473248,0.298652,0.474346,0.472708,0.164859,0.19717,0.083554,0.542156,Human
0.110853,0.426464,0.218567,0.371963,0.543854,0.437202,0.009697,0.223681,0.442036,Human
0.011649,0.51639,0.144505,0.548774,0.499969,0.812605,0.013545,0.017697,0.493496,Human
0.065003,0.630838,0.411532,0.551625,0.324538,0.113767,0.004676,0.405022,0.651713,Human
0.022906,0.553342,0.540847,0.61483,0.460439,0.14998,0.003696,0.282571,0.540351,Human
0.044525,0.467158,0.122736,0.557657,0.473796,0.042848,0.006602,0.783288,0.593128,Human
0.300877,0.66458,0.250839,0.698212,0.367639,0.139721,0.238863,0.069699,0.568381,Human
0.214803,0.435912,0.313086,0.401922,0.534004,0.103821,0.21534,0.152949,0.547673,Human
0.179142,0.505646,0.222098,0.619051,0.487987,0.093703,0.00465,0.500407,0.480308,Human
0.74955,0.657494,0.006292,0.786709,0.45173,0.005208,0.207368,0.031582,0.479398,Human
